Time,Total_Load_kg,Total_Calls,Up_Count,Down_Count,Lobby_Count,Up_Ratio,Down_Ratio,Lobby_Ratio,Hour,Cluster_Label,Cluster_Name
2025-11-07 02:35:00,0,0,0,0,0,0.0,0.0,0.0,2,0,Night Idle
2025-11-07 02:40:00,0,0,0,0,0,0.0,0.0,0.0,2,0,Night Idle
2025-11-07 02:45:00,168,1,0,1,0,0.0,1.0,0.0,2,8,Night Idle
2025-11-07 02:50:00,0,0,0,0,0,0.0,0.0,0.0,2,0,Night Idle
2025-11-07 02:55:00,0,0,0,0,0,0.0,0.0,0.0,2,0,Night Idle
2025-11-07 03:00:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:05:00,63,1,0,1,0,0.0,1.0,0.0,3,8,Night Idle
2025-11-07 03:10:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:15:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:20:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:25:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:30:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:35:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:40:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:45:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:50:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 03:55:00,0,0,0,0,0,0.0,0.0,0.0,3,0,Night Idle
2025-11-07 04:00:00,84,1,0,1,0,0.0,1.0,0.0,4,8,Night Idle
2025-11-07 04:05:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:10:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:15:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:20:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:25:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:30:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:35:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:40:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:45:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:50:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 04:55:00,0,0,0,0,0,0.0,0.0,0.0,4,0,Night Idle
2025-11-07 05:00:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:05:00,273,7,7,0,0,1.0,0.0,0.0,5,2,Early-Morn Light Up-Flow
2025-11-07 05:10:00,273,2,2,0,0,1.0,0.0,0.0,5,2,Early-Morn Light Up-Flow
2025-11-07 05:15:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:20:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:25:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:30:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:35:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:40:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:45:00,105,1,0,1,0,0.0,1.0,0.0,5,8,Night Idle
2025-11-07 05:50:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 05:55:00,0,0,0,0,0,0.0,0.0,0.0,5,0,Night Idle
2025-11-07 06:00:00,0,0,0,0,0,0.0,0.0,0.0,6,0,Night Idle
2025-11-07 06:05:00,0,0,0,0,0,0.0,0.0,0.0,6,0,Night Idle
2025-11-07 06:10:00,63,1,1,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:15:00,105,1,1,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:20:00,0,0,0,0,0,0.0,0.0,0.0,6,0,Night Idle
2025-11-07 06:25:00,105,1,1,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:30:00,63,1,1,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:35:00,189,3,3,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:40:00,105,1,1,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:45:00,189,1,1,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:50:00,420,6,6,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 06:55:00,357,4,4,0,0,1.0,0.0,0.0,6,2,Early-Morn Light Up-Flow
2025-11-07 07:00:00,0,1,1,0,0,1.0,0.0,0.0,7,2,Early-Morn Light Up-Flow
2025-11-07 07:05:00,210,1,1,0,0,1.0,0.0,0.0,7,2,Early-Morn Light Up-Flow
2025-11-07 07:10:00,210,2,1,1,0,0.5,0.5,0.0,7,4,Late-Morn Light Balanced
2025-11-07 07:15:00,651,6,3,3,0,0.5,0.5,0.0,7,4,Late-Morn Light Balanced
2025-11-07 07:20:00,0,0,0,0,0,0.0,0.0,0.0,7,0,Night Idle
2025-11-07 07:25:00,693,8,8,0,0,1.0,0.0,0.0,7,2,Early-Morn Light Up-Flow
2025-11-07 07:30:00,231,1,1,0,0,1.0,0.0,0.0,7,2,Early-Morn Light Up-Flow
2025-11-07 07:35:00,441,10,7,3,0,0.7,0.3,0.0,7,4,Late-Morn Light Balanced
2025-11-07 07:40:00,735,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,7,4,Late-Morn Light Balanced
2025-11-07 07:45:00,462,9,5,4,0,0.5555555555555556,0.4444444444444444,0.0,7,4,Late-Morn Light Balanced
2025-11-07 07:50:00,273,2,0,2,0,0.0,1.0,0.0,7,8,Night Idle
2025-11-07 07:55:00,105,1,1,0,0,1.0,0.0,0.0,7,2,Early-Morn Light Up-Flow
2025-11-07 08:00:00,105,1,1,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:05:00,588,4,1,3,0,0.25,0.75,0.0,8,8,Night Idle
2025-11-07 08:10:00,189,2,2,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:15:00,294,2,2,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:20:00,0,1,1,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:25:00,525,5,3,2,0,0.6,0.4,0.0,8,4,Late-Morn Light Balanced
2025-11-07 08:30:00,399,4,4,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:35:00,441,4,4,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:40:00,840,8,8,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:45:00,1092,13,11,2,0,0.8461538461538461,0.1538461538461538,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:50:00,546,7,7,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 08:55:00,588,8,8,0,0,1.0,0.0,0.0,8,2,Early-Morn Light Up-Flow
2025-11-07 09:00:00,1008,14,8,6,0,0.5714285714285714,0.4285714285714285,0.0,9,4,Late-Morn Light Balanced
2025-11-07 09:05:00,1638,15,12,3,0,0.8,0.2,0.0,9,2,Early-Morn Light Up-Flow
2025-11-07 09:10:00,2289,15,11,4,0,0.7333333333333333,0.2666666666666666,0.0,9,4,Late-Morn Light Balanced
2025-11-07 09:15:00,1701,13,11,2,0,0.8461538461538461,0.1538461538461538,0.0,9,2,Early-Morn Light Up-Flow
2025-11-07 09:20:00,2961,21,16,5,0,0.7619047619047619,0.238095238095238,0.0,9,10,Late-Morn Heavy Up-Flow
2025-11-07 09:25:00,3549,19,12,7,0,0.631578947368421,0.3684210526315789,0.0,9,10,Late-Morn Heavy Up-Flow
2025-11-07 09:30:00,3066,20,15,5,0,0.75,0.25,0.0,9,10,Late-Morn Heavy Up-Flow
2025-11-07 09:35:00,2184,16,13,3,0,0.8125,0.1875,0.0,9,2,Early-Morn Light Up-Flow
2025-11-07 09:40:00,3675,20,16,4,0,0.8,0.2,0.0,9,10,Late-Morn Heavy Up-Flow
2025-11-07 09:45:00,3570,28,18,10,0,0.6428571428571429,0.3571428571428571,0.0,9,10,Late-Morn Heavy Up-Flow
2025-11-07 09:50:00,3948,25,18,7,0,0.72,0.28,0.0,9,10,Late-Morn Heavy Up-Flow
2025-11-07 09:55:00,6615,22,15,7,0,0.6818181818181818,0.3181818181818182,0.0,9,10,Late-Morn Heavy Up-Flow
2025-11-07 10:00:00,5985,43,30,13,0,0.6976744186046512,0.3023255813953488,0.0,10,10,Late-Morn Heavy Up-Flow
2025-11-07 10:05:00,6531,35,30,5,0,0.8571428571428571,0.1428571428571428,0.0,10,10,Late-Morn Heavy Up-Flow
2025-11-07 10:10:00,6195,41,28,13,0,0.6829268292682927,0.3170731707317073,0.0,10,10,Late-Morn Heavy Up-Flow
2025-11-07 10:15:00,7602,40,27,13,0,0.675,0.325,0.0,10,10,Late-Morn Heavy Up-Flow
2025-11-07 10:20:00,8946,39,30,9,0,0.7692307692307693,0.2307692307692307,0.0,10,10,Late-Morn Heavy Up-Flow
2025-11-07 10:25:00,9009,43,24,19,0,0.5581395348837209,0.4418604651162791,0.0,10,1,Lunch Extreme Balanced
2025-11-07 10:30:00,10521,42,26,16,0,0.6190476190476191,0.3809523809523809,0.0,10,1,Lunch Extreme Balanced
2025-11-07 10:35:00,9975,48,29,19,0,0.6041666666666666,0.3958333333333333,0.0,10,1,Lunch Extreme Balanced
2025-11-07 10:40:00,11655,42,25,17,0,0.5952380952380952,0.4047619047619047,0.0,10,1,Lunch Extreme Balanced
2025-11-07 10:45:00,11004,45,23,22,0,0.5111111111111111,0.4888888888888889,0.0,10,1,Lunch Extreme Balanced
2025-11-07 10:50:00,12537,52,29,23,0,0.5576923076923077,0.4423076923076923,0.0,10,1,Lunch Extreme Balanced
2025-11-07 10:55:00,11361,43,29,14,0,0.6744186046511628,0.3255813953488372,0.0,10,1,Lunch Extreme Balanced
2025-11-07 11:00:00,9807,49,30,19,0,0.6122448979591837,0.3877551020408163,0.0,11,1,Lunch Extreme Balanced
2025-11-07 11:05:00,8127,50,26,24,0,0.52,0.48,0.0,11,1,Lunch Extreme Balanced
2025-11-07 11:10:00,8547,47,28,19,0,0.5957446808510638,0.4042553191489361,0.0,11,1,Lunch Extreme Balanced
2025-11-07 11:15:00,6678,40,19,21,0,0.475,0.525,0.0,11,1,Lunch Extreme Balanced
2025-11-07 11:20:00,5775,41,30,11,0,0.7317073170731707,0.2682926829268293,0.0,11,10,Late-Morn Heavy Up-Flow
2025-11-07 11:25:00,5208,45,23,22,0,0.5111111111111111,0.4888888888888889,0.0,11,7,Afternoon Heavy Down-Flow
2025-11-07 11:30:00,5313,42,18,24,0,0.4285714285714285,0.5714285714285714,0.0,11,7,Afternoon Heavy Down-Flow
2025-11-07 11:35:00,6531,51,27,24,0,0.5294117647058824,0.4705882352941176,0.0,11,1,Lunch Extreme Balanced
2025-11-07 11:40:00,4662,50,24,26,0,0.48,0.52,0.0,11,7,Afternoon Heavy Down-Flow
2025-11-07 11:45:00,5649,51,16,35,0,0.3137254901960784,0.6862745098039216,0.0,11,7,Afternoon Heavy Down-Flow
2025-11-07 11:50:00,5250,56,17,39,0,0.3035714285714285,0.6964285714285714,0.0,11,7,Afternoon Heavy Down-Flow
2025-11-07 11:55:00,7119,77,15,62,0,0.1948051948051948,0.8051948051948052,0.0,11,9,Evening Extreme Down-Flow
2025-11-07 12:00:00,11235,103,17,86,0,0.1650485436893204,0.8349514563106796,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:05:00,15309,100,20,80,0,0.2,0.8,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:10:00,13902,97,16,81,0,0.1649484536082474,0.8350515463917526,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:15:00,14994,91,18,73,0,0.1978021978021978,0.8021978021978022,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:20:00,13923,89,11,78,0,0.1235955056179775,0.8764044943820225,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:25:00,12600,80,11,69,0,0.1375,0.8625,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:30:00,11214,73,14,59,0,0.1917808219178082,0.8082191780821918,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:35:00,12096,84,16,68,0,0.1904761904761904,0.8095238095238095,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:40:00,13062,87,19,68,0,0.2183908045977011,0.7816091954022989,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:45:00,12453,69,11,58,0,0.1594202898550724,0.8405797101449275,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:50:00,10962,79,16,63,0,0.2025316455696202,0.7974683544303798,0.0,12,5,Lunch Extreme Down-Flow
2025-11-07 12:55:00,9723,66,20,46,0,0.303030303030303,0.696969696969697,0.0,12,1,Lunch Extreme Balanced
2025-11-07 13:00:00,8715,65,14,51,0,0.2153846153846154,0.7846153846153846,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:05:00,9135,61,14,47,0,0.2295081967213114,0.7704918032786885,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:10:00,9324,62,16,46,0,0.2580645161290322,0.7419354838709677,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:15:00,9219,63,18,45,0,0.2857142857142857,0.7142857142857143,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:20:00,8484,65,23,42,0,0.3538461538461538,0.6461538461538462,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:25:00,9114,50,23,27,0,0.46,0.54,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:30:00,8778,72,39,33,0,0.5416666666666666,0.4583333333333333,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:35:00,9219,52,20,32,0,0.3846153846153846,0.6153846153846154,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:40:00,11928,66,22,44,0,0.3333333333333333,0.6666666666666666,0.0,13,5,Lunch Extreme Down-Flow
2025-11-07 13:45:00,12936,58,26,32,0,0.4482758620689655,0.5517241379310345,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:50:00,10836,51,19,32,0,0.3725490196078431,0.6274509803921569,0.0,13,1,Lunch Extreme Balanced
2025-11-07 13:55:00,13293,63,30,33,0,0.4761904761904761,0.5238095238095238,0.0,13,1,Lunch Extreme Balanced
2025-11-07 14:00:00,10017,69,24,45,0,0.3478260869565217,0.6521739130434783,0.0,14,1,Lunch Extreme Balanced
2025-11-07 14:05:00,9555,50,32,18,0,0.64,0.36,0.0,14,1,Lunch Extreme Balanced
2025-11-07 14:10:00,8190,56,27,29,0,0.4821428571428571,0.5178571428571429,0.0,14,1,Lunch Extreme Balanced
2025-11-07 14:15:00,8253,64,24,40,0,0.375,0.625,0.0,14,1,Lunch Extreme Balanced
2025-11-07 14:20:00,6678,55,26,29,0,0.4727272727272727,0.5272727272727272,0.0,14,7,Afternoon Heavy Down-Flow
2025-11-07 14:25:00,4746,50,31,19,0,0.62,0.38,0.0,14,10,Late-Morn Heavy Up-Flow
2025-11-07 14:30:00,4956,51,22,29,0,0.4313725490196078,0.5686274509803921,0.0,14,7,Afternoon Heavy Down-Flow
2025-11-07 14:35:00,3633,25,14,11,0,0.56,0.44,0.0,14,10,Late-Morn Heavy Up-Flow
2025-11-07 14:40:00,3801,40,16,24,0,0.4,0.6,0.0,14,7,Afternoon Heavy Down-Flow
2025-11-07 14:45:00,3381,32,14,18,0,0.4375,0.5625,0.0,14,7,Afternoon Heavy Down-Flow
2025-11-07 14:50:00,3192,42,10,32,0,0.238095238095238,0.7619047619047619,0.0,14,7,Afternoon Heavy Down-Flow
2025-11-07 14:55:00,4956,54,17,37,0,0.3148148148148148,0.6851851851851852,0.0,14,7,Afternoon Heavy Down-Flow
2025-11-07 15:00:00,4263,42,17,25,0,0.4047619047619047,0.5952380952380952,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:05:00,4599,45,15,30,0,0.3333333333333333,0.6666666666666666,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:10:00,5481,48,19,29,0,0.3958333333333333,0.6041666666666666,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:15:00,4914,51,24,27,0,0.4705882352941176,0.5294117647058824,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:20:00,5187,49,14,35,0,0.2857142857142857,0.7142857142857143,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:25:00,5334,54,15,39,0,0.2777777777777778,0.7222222222222222,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:30:00,4221,47,19,28,0,0.4042553191489361,0.5957446808510638,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:35:00,4137,47,19,28,0,0.4042553191489361,0.5957446808510638,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:40:00,4137,41,13,28,0,0.3170731707317073,0.6829268292682927,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:45:00,3948,50,18,32,0,0.36,0.64,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:50:00,4473,35,18,17,0,0.5142857142857142,0.4857142857142857,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 15:55:00,5019,54,18,36,0,0.3333333333333333,0.6666666666666666,0.0,15,7,Afternoon Heavy Down-Flow
2025-11-07 16:00:00,3885,47,20,27,0,0.425531914893617,0.574468085106383,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:05:00,4536,52,16,36,0,0.3076923076923077,0.6923076923076923,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:10:00,4305,48,20,28,0,0.4166666666666667,0.5833333333333334,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:15:00,4389,43,17,26,0,0.3953488372093023,0.6046511627906976,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:20:00,5082,45,16,29,0,0.3555555555555555,0.6444444444444445,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:25:00,5145,44,14,30,0,0.3181818181818182,0.6818181818181818,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:30:00,3696,39,18,21,0,0.4615384615384615,0.5384615384615384,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:35:00,5439,51,16,35,0,0.3137254901960784,0.6862745098039216,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:40:00,4389,38,14,24,0,0.3684210526315789,0.631578947368421,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:45:00,4872,30,17,13,0,0.5666666666666667,0.4333333333333333,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:50:00,3969,48,16,32,0,0.3333333333333333,0.6666666666666666,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 16:55:00,4725,44,15,29,0,0.3409090909090909,0.6590909090909091,0.0,16,7,Afternoon Heavy Down-Flow
2025-11-07 17:00:00,3402,36,19,17,0,0.5277777777777778,0.4722222222222222,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:05:00,2562,24,11,13,0,0.4583333333333333,0.5416666666666666,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:10:00,3087,35,13,22,0,0.3714285714285714,0.6285714285714286,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:15:00,3276,39,10,29,0,0.2564102564102564,0.7435897435897436,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:20:00,4116,44,13,31,0,0.2954545454545454,0.7045454545454546,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:25:00,3780,41,14,27,0,0.3414634146341463,0.6585365853658537,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:30:00,3549,36,11,25,0,0.3055555555555556,0.6944444444444444,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:35:00,4599,43,14,29,0,0.3255813953488372,0.6744186046511628,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:40:00,3423,33,8,25,0,0.2424242424242424,0.7575757575757576,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:45:00,3171,31,11,20,0,0.3548387096774194,0.6451612903225806,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:50:00,4662,36,12,24,0,0.3333333333333333,0.6666666666666666,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 17:55:00,4158,53,11,42,0,0.2075471698113207,0.7924528301886793,0.0,17,7,Afternoon Heavy Down-Flow
2025-11-07 18:00:00,6678,82,11,71,0,0.1341463414634146,0.8658536585365854,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:05:00,5229,93,15,78,0,0.1612903225806451,0.8387096774193549,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:10:00,5481,80,10,70,0,0.125,0.875,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:15:00,6363,94,10,84,0,0.1063829787234042,0.8936170212765957,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:20:00,6237,101,14,87,0,0.1386138613861386,0.8613861386138614,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:25:00,6972,99,6,93,0,0.0606060606060606,0.9393939393939394,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:30:00,11403,121,20,101,0,0.1652892561983471,0.8347107438016529,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:35:00,11445,118,14,104,0,0.1186440677966101,0.8813559322033898,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:40:00,10353,99,9,90,0,0.0909090909090909,0.9090909090909092,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:45:00,7707,96,2,94,0,0.0208333333333333,0.9791666666666666,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:50:00,7833,115,11,104,0,0.0956521739130434,0.9043478260869564,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 18:55:00,8400,82,8,74,0,0.0975609756097561,0.902439024390244,0.0,18,9,Evening Extreme Down-Flow
2025-11-07 19:00:00,6447,85,11,74,0,0.1294117647058823,0.8705882352941177,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:05:00,7098,91,9,82,0,0.0989010989010989,0.9010989010989012,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:10:00,6678,84,9,75,0,0.1071428571428571,0.8928571428571429,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:15:00,9219,101,10,91,0,0.099009900990099,0.900990099009901,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:20:00,7203,102,9,93,0,0.088235294117647,0.9117647058823528,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:25:00,5481,70,3,67,0,0.0428571428571428,0.9571428571428572,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:30:00,5082,75,14,61,0,0.1866666666666666,0.8133333333333334,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:35:00,5586,79,7,72,0,0.0886075949367088,0.9113924050632912,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:40:00,3843,62,4,58,0,0.064516129032258,0.935483870967742,0.0,19,9,Evening Extreme Down-Flow
2025-11-07 19:45:00,4515,41,4,37,0,0.0975609756097561,0.902439024390244,0.0,19,7,Afternoon Heavy Down-Flow
2025-11-07 19:50:00,2751,30,5,25,0,0.1666666666666666,0.8333333333333334,0.0,19,3,Late-Night Light Down-Flow
2025-11-07 19:55:00,3843,38,5,33,0,0.131578947368421,0.868421052631579,0.0,19,7,Afternoon Heavy Down-Flow
2025-11-07 20:00:00,2751,39,4,35,0,0.1025641025641025,0.8974358974358975,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:05:00,2772,27,1,26,0,0.037037037037037,0.9629629629629628,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:10:00,3612,40,10,30,0,0.25,0.75,0.0,20,7,Afternoon Heavy Down-Flow
2025-11-07 20:15:00,2793,30,3,27,0,0.1,0.9,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:20:00,3822,34,1,33,0,0.0294117647058823,0.9705882352941176,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:25:00,1827,22,6,16,0,0.2727272727272727,0.7272727272727273,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:30:00,2142,19,3,16,0,0.1578947368421052,0.8421052631578947,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:35:00,2079,23,3,20,0,0.1304347826086956,0.8695652173913043,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:40:00,2457,30,6,24,0,0.2,0.8,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:45:00,1680,18,1,17,0,0.0555555555555555,0.9444444444444444,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:50:00,1218,10,1,9,0,0.1,0.9,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 20:55:00,1617,14,0,14,0,0.0,1.0,0.0,20,3,Late-Night Light Down-Flow
2025-11-07 21:00:00,1113,12,1,11,0,0.0833333333333333,0.9166666666666666,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:05:00,2016,18,4,14,0,0.2222222222222222,0.7777777777777778,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:10:00,1743,14,3,11,0,0.2142857142857142,0.7857142857142857,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:15:00,840,8,1,7,0,0.125,0.875,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:20:00,1659,18,7,11,0,0.3888888888888889,0.6111111111111112,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:25:00,1995,23,6,17,0,0.2608695652173913,0.7391304347826086,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:30:00,1176,9,0,9,0,0.0,1.0,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:35:00,882,6,1,5,0,0.1666666666666666,0.8333333333333334,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:40:00,1050,14,3,11,0,0.2142857142857142,0.7857142857142857,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:45:00,1239,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:50:00,546,6,0,6,0,0.0,1.0,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 21:55:00,819,8,3,5,0,0.375,0.625,0.0,21,3,Late-Night Light Down-Flow
2025-11-07 22:00:00,1428,15,2,13,0,0.1333333333333333,0.8666666666666667,0.0,22,3,Late-Night Light Down-Flow
2025-11-07 22:05:00,840,12,4,8,0,0.3333333333333333,0.6666666666666666,0.0,22,3,Late-Night Light Down-Flow
2025-11-07 22:10:00,483,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,22,3,Late-Night Light Down-Flow
2025-11-07 22:15:00,441,4,1,3,0,0.25,0.75,0.0,22,3,Late-Night Light Down-Flow
2025-11-07 22:20:00,483,5,1,4,0,0.2,0.8,0.0,22,3,Late-Night Light Down-Flow
