ds,yhat,yhat_lower,yhat_upper,yhat_clean,trend,daily,weekly
2025-11-06 23:35:00,1261.862057303176,-1680.0704898163024,4043.1717203556414,1261.862057303176,2535.6424778582505,-2374.390838012094,1100.6104174570191
2025-11-06 23:40:00,1277.6589633664812,-1546.731536891981,4136.401704875994,1277.6589633664812,2535.664015158348,-2359.397332664119,1101.3922808722516
2025-11-06 23:45:00,1294.8205500510649,-1642.0609943007933,3887.8974260958166,1294.8205500510649,2535.6855524584453,-2343.0239858986342,1102.158983491254
2025-11-06 23:50:00,1312.9815816979578,-1545.4126247541535,4178.712654976747,1312.9815816979578,2535.707089758543,-2325.6357712668137,1102.9102632062284
2025-11-06 23:55:00,1331.7863518878037,-1368.1570899229428,4164.616682859382,1331.7863518878037,2535.7286270586405,-2307.5881323086705,1103.6458571378337
2025-11-07 00:00:00,1350.891339527668,-1614.2996884083511,4051.381513184436,1350.891339527668,2535.7501643587384,-2289.2243264719664,1104.3655016408961
2025-11-07 00:05:00,1369.9677082774947,-1524.0360958461245,3969.7821695915973,1369.9677082774947,2535.771701658836,-2270.8729257092377,1105.0689323278962
2025-11-07 00:10:00,1388.7036308706001,-1548.7102643830012,4215.656336611934,1388.7036308706001,2535.7932389589337,-2252.8454921706057,1105.755884082272
2025-11-07 00:15:00,1406.8064218169457,-1560.2307124488284,4005.092057260056,1406.8064218169457,2535.8147762590315,-2235.4344455272376,1106.4260910851513
2025-11-07 00:20:00,1424.00446373053,-1557.2888533272207,4156.511655447758,1424.00446373053,2535.836313559129,-2218.9111366582324,1107.0792868296335
2025-11-07 00:25:00,1440.0489139963686,-1237.3692835440775,4334.128431254278,1440.0489139963686,2535.857850859227,-2203.5241410021085,1107.7152041392503
2025-11-07 00:30:00,1454.7151814195695,-1519.1113016702438,4208.315854932414,1454.7151814195695,2535.879388159324,-2189.497781937528,1108.333575197773
2025-11-07 00:35:00,1467.8041626242543,-1316.5050370097856,4233.761959511748,1467.8041626242543,2535.900925459422,-2177.0308943768055,1108.9341315416375
2025-11-07 00:40:00,1479.1432332700026,-1489.2059637514305,4318.936355115269,1479.1432332700026,2535.9224627595195,-2166.295833607246,1109.5166041177292
2025-11-07 00:45:00,1488.5869866861933,-1465.6857599394132,4365.5522292154055,1488.5869866861933,2535.9440000596173,-2157.4377366441304,1110.0807232707068
2025-11-07 00:50:00,1496.017720057457,-1481.252018334413,4324.715326706378,1496.017720057457,2535.965537359715,-2150.574036084828,1110.6262187825698
2025-11-07 00:55:00,1501.3456653490857,-1281.2842259923125,4508.982052595996,1501.3456653490857,2535.9870746598126,-2145.7942291907125,1111.1528198799858
2025-11-07 01:00:00,1504.5089681260226,-1305.0163410132398,4297.4762986857395,1504.5089681260226,2536.0086119599105,-2143.1598990983825,1111.6602552644947
2025-11-07 01:05:00,1505.473417389479,-1254.9833897968065,4112.223537530079,1505.473417389479,2536.030149260008,-2142.704984998987,1112.148253128459
2025-11-07 01:10:00,1504.2319324379214,-1028.8589341169622,4394.115891698414,1504.2319324379214,2536.0516865601057,-2144.436295291614,1112.6165411694305
2025-11-07 01:15:00,1500.80381481428,-1275.6655693147254,4378.5735710573945,1500.80381481428,2536.073223860203,-2148.33425567295,1113.064846627027
2025-11-07 01:20:00,1495.2337746048472,-1413.326730391832,4556.928232211969,1495.2337746048472,2536.094761160301,-2154.353882835916,1113.4928962804622
2025-11-07 01:25:00,1487.5907436084601,-1363.344580208035,4472.441684414889,1487.5907436084601,2536.116298460399,-2162.425971347095,1113.900416495156
2025-11-07 01:30:00,1477.9664874694251,-1308.8950979094218,4212.579775305517,1477.9664874694251,2536.1378357604963,-2172.4584815120265,1114.2871332209554
2025-11-07 01:35:00,1466.4740339271423,-1473.2627576815637,4207.40483526668,1466.4740339271423,2536.159373060594,-2184.338111158016,1114.6527720245642
2025-11-07 01:40:00,1453.2459302837296,-1560.6592681259888,4497.640392322843,1453.2459302837296,2536.1809103606915,-2197.9320381832445,1114.9970581062826
2025-11-07 01:45:00,1438.4323522015188,-1336.95585687557,4293.785706563443,1438.4323522015188,2536.2024476607894,-2213.0898117928577,1115.3197163335872
2025-11-07 01:50:00,1422.1990782002272,-1511.5996505878697,4189.157239129012,1422.1990782002272,2536.223984960887,-2229.6453780016,1115.6204712409399
2025-11-07 01:55:00,1404.7253540205768,-1456.982930806925,4252.496641968137,1404.7253540205768,2536.2455222609847,-2247.4192153047416,1115.8990470643337
2025-11-07 02:00:00,1386.2016647489304,-1439.113501261886,4079.412449210423,1386.2016647489304,2536.267059561082,-2266.2205625796646,1116.155167767513
2025-11-07 02:05:00,1366.8274375000165,-1337.1470072053016,4144.951815940472,1366.8274375000165,2536.28859686118,-2285.849716413004,1116.3885570518398
2025-11-07 02:10:00,1346.8086964505555,-1392.0594867202171,4138.24598604901,1346.8086964505555,2536.310134161278,-2306.100376096934,1116.598938386212
2025-11-07 02:15:00,1326.3556922910543,-1692.950476423209,3981.9441049538937,1326.3556922910543,2536.331671461375,-2326.7620141916213,1116.7860350213014
2025-11-07 02:20:00,1305.6805286396984,-1536.7808215510695,4185.515613151955,1305.6805286396984,2536.353208761473,-2347.6222501429,1116.9495700211257
2025-11-07 02:25:00,1284.9948071018703,-1435.1859708381487,4469.225830664672,1284.9948071018703,2536.3747460615705,-2368.4692052327337,1117.089266273033
2025-11-07 02:30:00,1264.5073145101717,-1584.666437098699,4176.435453312265,1264.5073145101717,2536.3962833616683,-2389.093815384734,1117.204846533237
2025-11-07 02:35:00,1244.4217709556094,-1633.7398548214092,3934.71304422766,1244.4217709556094,2536.4178206617657,-2409.292083110827,1117.2960334046709
2025-11-07 02:40:00,1224.9346632750335,-1639.8658507706784,4128.794563958679,1224.9346632750335,2536.4393579618636,-2428.867244100923,1117.3625494140936
2025-11-07 02:45:00,1206.2331799904011,-1471.7331908922492,4065.8298334196757,1206.2331799904011,2536.4608952619615,-2447.631832264778,1117.4041169932175
2025-11-07 02:50:00,1188.4932702677502,-1411.2629693420636,4251.142101371402,1188.4932702677502,2536.482432562059,-2465.409620815106,1117.4204585207976
2025-11-07 02:55:00,1171.877842253174,-1668.3516199519825,3799.1314684687977,1171.877842253174,2536.5039698621567,-2482.0374239471334,1117.4112963381506
2025-11-07 03:00:00,1156.5351186141556,-1825.8301121316747,3912.305944814729,1156.5351186141556,2536.525507162254,-2497.3667413186463,1117.3763527705478
2025-11-07 03:05:00,1142.597164016364,-1548.839879799104,3974.4489203995972,1142.597164016364,2536.547044462352,-2511.2652306036794,1117.315350157692
2025-11-07 03:10:00,1130.178598097423,-1563.2610328490346,3810.9903415697054,1130.178598097423,2536.5685817624494,-2523.617994536804,1117.228010871778
2025-11-07 03:15:00,1119.3755058243269,-1654.2271395445903,4063.148906223891,1119.3755058243269,2536.590119062547,-2534.3286705757864,1117.114057337567
2025-11-07 03:20:00,1110.2645551021235,-1790.4598316494423,4103.413770253863,1110.2645551021235,2536.611656362645,-2543.3203133132133,1116.9732120526915
2025-11-07 03:25:00,1102.9023303971685,-1748.1309572180737,3790.485285529706,1102.9023303971685,2536.6331936627425,-2550.5360608992705,1116.8051976336972
2025-11-07 03:30:00,1097.3248874990545,-1760.2700467043796,4004.0916344016478,1097.3248874990545,2536.6547309628404,-2555.939580263197,1116.6097367994107
2025-11-07 03:35:00,1093.5475349725805,-1838.6915735493499,3892.5888360815406,1093.5475349725805,2536.676268262938,-2559.5152857236612,1116.386552433304
2025-11-07 03:40:00,1091.5648434132572,-1630.781057633585,3990.006371987452,1091.5648434132572,2536.6978055630357,-2561.26832972908,1116.135367579302
2025-11-07 03:45:00,1091.350883223625,-1647.3434884995165,4085.341605082526,1091.350883223625,2536.719342863133,-2561.2243651210306,1115.8559054815223
2025-11-07 03:50:00,1092.8596887566548,-1695.7145198877113,3984.458628144775,1092.8596887566548,2536.7408801632305,-2559.42908100759,1115.547889601014
2025-11-07 03:55:00,1096.025944887986,-1775.0536896618055,4040.496443248739,1096.025944887986,2536.762417463329,-2555.9475162130393,1115.211043637696
2025-11-07 04:00:00,1100.765890009279,-1927.3733192644743,3982.9070560729183,1100.765890009279,2536.783954763426,-2550.863156308052,1114.8450915539047
2025-11-07 04:05:00,1106.9784274667793,-1624.6741389275176,4004.401803918899,1106.9784274667793,2536.805492063524,-2544.2768222016116,1114.4497576048666
2025-11-07 04:10:00,1114.5464355197726,-1671.64318567414,3816.4366620073124,1114.5464355197726,2536.8270293636215,-2536.3053602045325,1114.0247663606829
2025-11-07 04:15:00,1123.3382642418676,-1579.1237747083312,4119.218306334664,1123.3382642418676,2536.8485666637193,-2527.0801451351367,1113.569842713285
2025-11-07 04:20:00,1133.209405615827,-1562.7728317385897,3878.551759605284,1133.209405615827,2536.8701039638167,-2516.7454102687734,1113.0847119207835
2025-11-07 04:25:00,1144.0043221443411,-1544.9998458183104,3931.328744173858,1144.0043221443411,2536.891641263914,-2505.456418755197,1112.5690996356236
2025-11-07 04:30:00,1155.5584170725933,-1599.233299528066,3895.3901003425617,1155.5584170725933,2536.9131785640125,-2493.377493388439,1112.02273189702
2025-11-07 04:35:00,1167.7001284864218,-1760.8695173456078,4054.3474651979936,1167.7001284864218,2536.93471586411,-2480.6799225682294,1111.4453351905408
2025-11-07 04:40:00,1180.253128001853,-1610.3565561796072,3927.0969610129264,1180.253128001853,2536.9562531642077,-2467.539761608391,1110.8366364460362
2025-11-07 04:45:00,1193.0386039342454,-1655.7083042217994,3814.471400501174,1193.0386039342454,2536.977790464305,-2454.1355496103283,1110.1963630802684
2025-11-07 04:50:00,1205.8776077350235,-1708.2438261370019,3926.0576200303094,1205.8776077350235,2536.999327764403,-2440.6459630342606,1109.524243004881
2025-11-07 04:55:00,1218.5934419608968,-1677.4913503674331,3820.860075566423,1218.5934419608968,2537.0208650645004,-2427.247427771438,1108.8200046678344
2025-11-07 05:00:00,1231.0140675458001,-1570.8052189616058,4191.587951305873,1231.0140675458001,2537.0424023645983,-2414.111711872392,1108.0833770535935
2025-11-07 05:05:00,1242.9745071069767,-1358.0741810948155,3818.769758400954,1242.9745071069767,2537.063939664696,-2401.403522291628,1107.3140897339088
2025-11-07 05:10:00,1254.3192222661983,-1612.7603579309712,3913.146598617898,1254.3192222661983,2537.0854769647935,-2389.27812757842,1106.511872879825
2025-11-07 05:15:00,1264.9044414909533,-1704.2039322095388,3949.2552985093816,1264.9044414909533,2537.1070142648914,-2377.8790300489577,1105.6764572750196
2025-11-07 05:20:00,1274.6004161781796,-1612.7829002818696,4090.2752576893477,1274.6004161781796,2537.128551564989,-2367.335709741358,1104.8075743545487
2025-11-07 05:25:00,1283.2935826608737,-1429.4578034027602,4080.1411279749136,1283.2935826608737,2537.1500888650867,-2357.761462443233,1103.9049562390203
2025-11-07 05:30:00,1290.8886086935156,-1553.350532455353,4229.143588279635,1290.8886086935156,2537.171626165184,-2349.2513531943964,1102.968335722728
2025-11-07 05:35:00,1297.3103035532822,-1622.410062287585,4176.558734946607,1297.3103035532822,2537.193163465282,-2341.8803062502893,1101.9974463382891
2025-11-07 05:40:00,1302.505371931262,-1687.452745555639,4092.353694373792,1302.505371931262,2537.21470076538,-2335.701351188258,1100.9920223541399
2025-11-07 05:45:00,1306.4439933493793,-1582.3617340729995,4261.799110183731,1306.4439933493793,2537.236238065477,-2330.744043521519,1099.951798805421
2025-11-07 05:50:00,1309.1212085479751,-1503.0982672373098,4244.1927578603345,1309.1212085479751,2537.257775365575,-2327.0130783522973,1098.8765115346973
2025-11-07 05:55:00,1310.5580994249738,-1312.0645890397113,4101.493203182828,1310.5580994249738,2537.2793126656725,-2324.487110431811,1097.7658971911126
2025-11-07 06:00:00,1310.8027449273466,-1582.643719930975,4263.699312424791,1310.8027449273466,2537.3008499657703,-2323.1177982994554,1096.619693261032
2025-11-07 06:05:00,1309.930943505259,-1474.5772304585184,4355.167869117594,1309.930943505259,2537.3223872658677,-2322.829081870203,1095.437638109595
2025-11-07 06:10:00,1308.0466894699593,-1522.7862714555447,4229.483564886397,1308.0466894699593,2537.3439245659656,-2323.516706089378,1094.2194709933722
2025-11-07 06:15:00,1305.2823953731092,-1347.3105856361428,4118.108743476146,1305.2823953731092,2537.365461866063,-2325.047998562704,1092.9649320697501
2025-11-07 06:20:00,1301.7988535180282,-1485.2396385738427,4131.25057694091,1301.7988535180282,2537.386999166161,-2327.261908099159,1091.6737624510263
2025-11-07 06:25:00,1297.7849322483216,-1564.7623831223455,4035.7955534420794,1297.7849322483216,2537.4085364662587,-2329.9693084349824,1090.3457042170455
2025-11-07 06:30:00,1293.4570045458092,-1812.0443650249724,4064.7072514006027,1293.4570045458092,2537.430073766356,-2332.953569631305,1088.9805004107584
2025-11-07 06:35:00,1289.0581083287716,-1490.5336611689556,4163.110771445395,1289.0581083287716,2537.451611066454,-2335.9713978616423,1087.5778951239602
2025-11-07 06:40:00,1284.856842117691,-1524.7410785296681,4308.425198394438,1284.856842117691,2537.4731483665514,-2338.753939703679,1086.1376334548183
2025-11-07 06:45:00,1281.1459977358277,-1517.8464323959113,4100.156467316099,1281.1459977358277,2537.4946856666493,-2341.008149520941,1084.6594615901197
2025-11-07 06:50:00,1278.24093982686,-1390.9573264389946,4073.1506513652944,1278.24093982686,2537.5162229667467,-2342.418409927294,1083.1431267874077
2025-11-07 06:55:00,1276.477737816696,-1520.211609148238,4236.447956385664,1276.477737816696,2537.5377602668445,-2342.6483998687095,1081.588377418561
2025-11-07 07:00:00,1276.2110636430257,-1697.8538290399201,4348.74622042857,1276.2110636430257,2537.5592975669424,-2341.343196914379,1079.994962990463
2025-11-07 07:05:00,1277.8118667759684,-1405.1338067350196,4114.407708032371,1277.8118667759684,2537.58083486704,-2338.13160226548,1078.3626341744086
2025-11-07 07:10:00,1281.6648420515364,-1547.5893411345778,4304.642998782489,1281.6648420515364,2537.6023721671377,-2332.6286729458106,1076.6911428302099
2025-11-07 07:15:00,1288.165706953328,-1402.4288948257222,4260.641709726303,1288.165706953328,2537.623909467235,-2324.4384445215,1074.9802420075928
2025-11-07 07:20:00,1297.7183071684371,-1463.9230914361435,4280.3742594728965,1297.7183071684371,2537.645446767333,-2313.156825609833,1073.2296860109373
2025-11-07 07:25:00,1310.7315703340917,-1628.477747484832,4072.256981951777,1310.7315703340917,2537.6669840674303,-2298.374644125367,1071.4392303920285
2025-11-07 07:30:00,1327.6163300005028,-1568.1228068116304,4165.985945550394,1327.6163300005028,2537.6885213675278,-2279.680823351429,1069.6086319844042
2025-11-07 07:35:00,1348.7820427583265,-1484.1652026767256,4249.807781383878,1348.7820427583265,2537.710058667626,-2256.6656648348676,1067.7376489255682
2025-11-07 07:40:00,1374.6334226648935,-1483.364103743704,4219.281947569581,1374.6334226648935,2537.7315959677235,-2228.924214002652,1065.826040699822
2025-11-07 07:45:00,1405.56701846741,-1430.912684212782,4256.359832147301,1405.56701846741,2537.7531332678213,-2196.059682919744,1063.8735681193323
2025-11-07 07:50:00,1441.9677593555991,-1546.4855811098575,3982.83492906189,1441.9677593555991,2537.7746705679187,-2157.68690461808,1061.8799934057604
2025-11-07 07:55:00,1484.205496057437,-1586.0667314999553,4440.524409298451,1484.205496057437,2537.7962078680166,-2113.4357919678364,1059.845080157257
2025-11-07 08:00:00,1532.631564195147,-1107.9279291851708,4247.356730723855,1532.631564195147,2537.817745168114,-2062.9547743818453,1057.768593408878
2025-11-07 08:05:00,1587.5753972109862,-1235.285088165882,4336.9297237412375,1587.5753972109862,2537.8392824682114,-2005.9141849153013,1055.650299658076
2025-11-07 08:10:00,1649.3412157876755,-1217.547127548801,4445.1178006966165,1649.3412157876755,2537.8608197683097,-1942.0095708362821,1053.4899668556477
2025-11-07 08:15:00,1718.2048212490472,-1123.4715121054153,4629.245024555127,1718.2048212490472,2537.882357068407,-1870.964900289703,1051.2873644703434
2025-11-07 08:20:00,1794.4105188834633,-1145.1694605442347,4573.673662717163,1794.4105188834633,2537.903894368505,-1792.5356389796139,1049.0422634945717
2025-11-07 08:25:00,1878.1681977277995,-927.3327449350031,4547.648989998666,1878.1681977277995,2537.9254316686024,-1706.5116703923866,1046.7544364515836
2025-11-07 08:30:00,1969.650590635421,-918.0576518051054,5001.125349357168,1969.650590635421,2537.9469689687003,-1612.7200357782226,1044.4236574449433
2025-11-07 08:35:00,2068.9907406331918,-572.9562515661302,4735.668507247454,2068.9907406331918,2537.9685062687977,-1511.0274678223996,1042.0497021867934
2025-11-07 08:40:00,2176.2796935120787,-533.3812500181388,5056.09483797108,2176.2796935120787,2537.990043568895,-1401.342698041805,1039.6323479849884
2025-11-07 08:45:00,2291.5644415531574,-393.79409117454185,5044.33189920235,2291.5644415531574,2538.0115808689934,-1283.6185131183513,1037.1713738025153
2025-11-07 08:50:00,2414.8461335339275,-473.14846916516177,5227.672364806536,2414.8461335339275,2538.033118169091,-1157.8535449102073,1034.6665602750438
2025-11-07 08:55:00,2546.0785732109703,-97.38057532274297,5360.347035586115,2546.0785732109703,2538.0546554691887,-1024.0937719623132,1032.1176897040946
2025-11-07 09:00:00,2685.1670201543566,-96.96525769199202,5405.3901127199415,2685.1670201543566,2538.076192769286,-882.4337187493289,1029.5245461343998
2025-11-07 09:05:00,2831.9673061286744,345.38521123562424,5639.503813561766,2831.9673061286744,2538.097730069384,-733.0173392735926,1026.8869153328833
2025-11-07 09:10:00,2986.2852808056296,146.5734090736446,5819.975335123919,2986.2852808056296,2538.1192673694813,-576.0385713800966,1024.204584816245
2025-11-07 09:15:00,3147.876594657921,407.8128162418197,6017.597726865444,3147.876594657921,2538.140804669579,-411.7415539143611,1021.4773439027031
2025-11-07 09:20:00,3316.446826682879,472.8537845825013,6301.538255362147,3316.446826682879,2538.162342103907,-240.42049914109194,1018.7049837200641
2025-11-07 09:25:00,3491.6519610105893,596.6097840631561,6476.7952618649615,3491.6519610105893,2538.1838795382346,-62.419215723072625,1015.8872971954273
2025-11-07 09:30:00,3673.099215674054,918.8795987180865,6435.658984002128,3673.099215674054,2538.205416972562,121.86971955203572,1013.0240791494559
2025-11-07 09:35:00,3860.348221453685,1026.5157028709707,6793.035608691654,3860.348221453685,2538.22695440689,312.0061407983117,1010.1151262484831
2025-11-07 09:40:00,4052.912548345283,1327.3402567039127,7122.130530388701,4052.912548345283,2538.2484918412174,507.5038194272858,1007.1602370767799
2025-11-07 09:45:00,4250.261574800915,1472.9974145833726,6977.961447660671,4250.261574800915,2538.2700292755453,707.8323333965739,1004.1592121287958
2025-11-07 09:50:00,4451.822690306131,1842.5959667030536,7372.799769757346,4451.822690306131,2538.2915667098728,912.4192697375806,1001.1118538586773
2025-11-07 09:55:00,4656.983820981401,1868.187040298243,7445.441509293427,4656.983820981401,2538.3131041442,1120.6527501757,998.0179666615004
2025-11-07 10:00:00,4865.096265994298,2238.742341707325,7709.276236201276,4865.096265994298,2538.334641578528,1331.8842674614282,994.8773569543416
2025-11-07 10:05:00,5075.477826636534,2289.3228136532857,8143.424311528022,5075.477826636534,2538.356179012855,1545.431814471117,991.689833152562
2025-11-07 10:10:00,5287.416213262843,2589.263035196197,8128.501033522227,5287.416213262843,2538.377716447183,1760.583291116146,988.4552056995132
2025-11-07 10:15:00,5500.17270916678,2722.7250342196453,8322.031711271493,5500.17270916678,2538.3992538815105,1976.6001681842738,985.1732871009958
2025-11-07 10:20:00,5712.986066461828,2769.4922224058782,8595.871682657813,5712.986066461828,2538.4207913158384,2192.7213831931135,981.8438919528763
2025-11-07 10:25:00,5925.076614695571,3144.623932386259,8739.254593466261,5925.076614695571,2538.442328750166,2408.1674489993525,978.4668369460525
2025-11-07 10:30:00,6135.650553705986,3198.481284719945,8968.714149946842,6135.650553705986,2538.4638661844933,2622.1447466339628,975.04194088753
2025-11-07 10:35:00,6343.904402553973,3512.438850899207,9290.932011709372,6343.904402553973,2538.4854036188212,2833.849974191569,971.5690247435829
2025-11-07 10:40:00,6549.02957876336,3683.048349847516,9554.052033601938,6549.02957876336,2538.5069410531487,3042.4747260643053,968.0479116459064
2025-11-07 10:45:00,6750.217075673844,3959.525677549648,9457.47884969944,6750.217075673844,2538.5284784874766,3247.2101702776067,964.478426908761
2025-11-07 10:50:00,6946.662207926537,4072.43831308006,9960.861657890524,6946.662207926537,2538.5500159218036,3447.2517939339677,960.8603980707662
2025-11-07 10:55:00,7137.569394008233,4195.394281387483,9949.808449140393,7137.569394008233,2538.5715533561315,3641.804185761719,957.193654890381
2025-11-07 11:00:00,7322.156942410422,4541.110325810304,10204.632634767655,7322.156942410422,2538.593090790459,3830.0858222315587,953.4780293884035
2025-11-07 11:05:00,7499.661810282102,4688.036137576151,10352.446395007859,7499.661810282102,2538.6146282247864,4011.3338262062844,949.713355851031
2025-11-07 11:10:00,7669.344301377576,4882.328314543687,10468.248231437166,7669.344301377576,2538.6361656591143,4184.808664845724,945.8994708727367
2025-11-07 11:15:00,7830.4926715447655,4860.587639804468,10665.219476733555,7830.4926715447655,2538.657703093442,4349.7987550858115,942.036213365512
2025-11-07 11:20:00,7982.4276091451975,5208.9478745467095,10913.967616889791,7982.4276091451975,2538.6792405277697,4505.624944036921,938.123424580507
2025-11-07 11:25:00,8124.506559402791,5273.397627394181,11016.973726391769,8124.506559402791,2538.700777962097,4651.644833313143,934.1609481275523
2025-11-07 11:30:00,8256.127862709229,5373.04891892268,11039.702383797607,8256.127862709229,2538.722315396425,4787.2569173258335,930.1486299869704
2025-11-07 11:35:00,8376.734676018054,5538.929628110205,10884.4091301893,8376.734676018054,2538.7438528307525,4911.904504631793,926.0863185555081
2025-11-07 11:40:00,8485.818651042546,5758.919343749134,11120.951399906842,8485.818651042546,2538.7653902650795,5025.0793961278405,921.9738646496257
2025-11-07 11:45:00,8582.923342036056,5681.781704430549,11316.753762395505,8582.923342036056,2538.7869276994074,5126.325292806317,917.8111215303322
2025-11-07 11:50:00,8667.647316570761,5692.256744402513,11316.510937574245,8667.647316570761,2538.808465133735,5215.240906547027,913.5979448899998
2025-11-07 11:55:00,8739.646949263111,5916.705681483238,11323.015221001657,8739.646949263111,2538.830002568063,5291.482753748506,909.3341929465429
2025-11-07 12:00:00,8798.638875322122,5936.3537945382595,11756.602195812171,8798.638875322122,2538.8515400023903,5354.767608911025,905.0197264087067
2025-11-07 12:05:00,8844.40208530704,6080.216750617945,11660.067975125054,8844.40208530704,2538.873077436718,5404.874599383779,900.6544084865437
2025-11-07 12:10:00,8876.779645751398,6089.36412317853,11612.184201962751,8876.779645751398,2538.8946148710456,5441.646925929609,896.2381049507418
2025-11-07 12:15:00,8895.680030699625,6012.695411008093,11620.518215095808,8895.680030699625,2538.916152305373,5464.993194262226,891.7706841320249
2025-11-07 12:20:00,8901.078053273546,6274.225365344796,11785.482840759121,8901.078053273546,2538.937689739701,5474.888346587679,887.2520169461661
2025-11-07 12:25:00,8893.01538848597,6081.204384240257,11793.638827038894,8893.01538848597,2538.9592271740285,5471.374184422148,882.6819768897941
2025-11-07 12:30:00,8871.600681451653,6147.497321969432,11792.196537802798,8871.600681451653,2538.980764608356,5454.559476736308,878.0604401069892
2025-11-07 12:35:00,8837.009238057173,6065.891128965198,11710.268593299295,8837.009238057173,2539.0023020426834,5424.61965066968,873.3872853448104
2025-11-07 12:40:00,8789.482297239696,5951.728852656369,11507.625468603403,8789.482297239696,2539.023839477011,5381.7960637196,868.6623940430836
2025-11-07 12:45:00,8729.32588887214,6043.186981405797,11563.889510929206,8729.32588887214,2539.0453769113387,5326.3948616570015,863.8856503037994
2025-11-07 12:50:00,8656.909280462756,5695.521731928234,11513.273512983904,8656.909280462756,2539.066914345666,5258.785425209482,859.0569409076081
2025-11-07 12:55:00,8572.663023996942,5569.627801566172,11283.423605852893,8572.663023996942,2539.088451779994,5179.3984168536,854.1761553633494
2025-11-07 13:00:00,8477.076610550055,5805.333959477615,11336.847006899507,8477.076610550055,2539.1099892143216,5088.723435411326,849.2431859244082
2025-11-07 13:05:00,8370.695749739118,5451.7374239533865,11164.04578538884,8370.695749739118,2539.1315266486495,4987.306295531734,844.2579275587339
2025-11-07 13:10:00,8254.119288196049,5341.153899959976,10959.83730124812,8254.119288196049,2539.153064082977,4875.745946084392,839.2202780286798
2025-11-07 13:15:00,8127.995786016662,5378.187675267439,10974.822841145216,8127.995786016662,2539.174601517304,4754.691046635082,834.1301378642771
2025-11-07 13:20:00,7993.019774994052,5349.0100594846135,10733.732921168536,7993.019774994052,2539.196138951632,4624.836225632907,828.9874104095121
2025-11-07 13:25:00,7849.927718472214,4954.519573958555,10502.312891412597,7849.927718472214,2539.2176763859593,4486.918040261103,823.7920018251504
2025-11-07 13:30:00,7699.493701333089,4745.809849608323,10284.841014802598,7699.493701333089,2539.239213820287,4341.710666403656,818.5438211091447
2025-11-07 13:35:00,7542.524875780821,4679.3029675196285,10329.170447166392,7542.524875780821,2539.2607512546147,4190.021344426103,813.2427801001053
2025-11-07 13:40:00,7379.85669468304,4685.799534593703,10287.350144004988,7379.85669468304,2539.2822886889426,4032.685612476265,807.8887935178311
2025-11-07 13:45:00,7212.34795925752,4471.82995705493,9840.122128804147,7212.34795925752,2539.30382612327,3870.5623541452915,802.481778988959
2025-11-07 13:50:00,7040.875718048387,4181.461240483762,9808.01950806446,7040.875718048387,2539.3253635575975,3704.5286974993796,797.0216569914105
2025-11-07 13:55:00,6866.330045579492,4113.666744395425,9827.09908552306,6866.330045579492,2539.3469009919254,3535.474793606783,791.508350980784
2025-11-07 14:00:00,6689.608738821145,4128.935164973593,9667.195131532519,6689.608738821145,2539.368438426253,3364.298513081249,785.9417873136439
2025-11-07 14:05:00,6511.611963419684,3628.3449223260586,9306.64512558873,6511.611963419684,2539.3899758605808,3191.9000922584514,780.321895300652
2025-11-07 14:10:00,6333.236886422668,3411.3471885508256,9173.434896280722,6333.236886422668,2539.4115132949078,3019.1767658900494,774.6486072377112
2025-11-07 14:15:00,6155.372329142014,3200.486409191467,8790.535121897852,6155.372329142014,2539.4330507292357,2847.01742002225,768.9218583905273
2025-11-07 14:20:00,5978.89347667766,3214.2848980711983,8930.50940205181,5978.89347667766,2539.454588163563,2676.2973014839536,763.1415870301439
2025-11-07 14:25:00,5804.656678238507,3033.2850467415306,8449.649367146947,5804.656678238507,2539.4761255978906,2507.8728181929437,757.3077344476733
2025-11-07 14:30:00,5633.494371713539,2862.9597418050575,8305.22190130562,5633.494371713539,2539.4976630322185,2342.5764637371904,751.4202449441304
2025-11-07 14:35:00,5466.210168240578,2854.2630136023017,8266.440012764418,5466.210168240578,2539.519200466546,2181.2119019000374,745.479065873995
2025-11-07 14:40:00,5303.574125300296,2443.029394171998,8139.373706858783,5303.574125300296,2539.540737900874,2024.5492397201212,739.4841476793019
2025-11-07 14:45:00,5146.318242182904,2379.7417541567,7907.909068316762,5146.318242182904,2539.5622753352013,1873.3205230365156,733.4354438111872
2025-11-07 14:50:00,4995.132207427008,2295.0891059214478,7802.862162691805,4995.132207427008,2539.5838127695292,1728.2154837909131,727.3329108665663
2025-11-07 14:55:00,4850.659423345305,1998.970692959055,7827.227046499398,4850.659423345305,2539.6053502038562,1589.8775646211998,721.1765085202494
2025-11-07 15:00:00,4713.493336214119,1806.9458447756917,7638.817558412525,4713.493336214119,2539.6268876381837,1458.90024899892,714.9661995770161
2025-11-07 15:05:00,4584.17409408654,1983.8428200672079,7393.7002577137555,4584.17409408654,2539.6484250725116,1335.8237190696468,708.7019499443816
2025-11-07 15:10:00,4463.185555557824,1808.5016721888683,7256.260507437976,4463.185555557824,2539.669962506839,1221.1318643515833,702.3837286994011
2025-11-07 15:15:00,4350.952666463864,1360.995948405059,7055.904147216243,4350.952666463864,2539.691499941167,1115.2496584612948,696.0115080614025
2025-11-07 15:20:00,4247.839222743534,1329.1015012058872,6950.648714781447,4247.839222743534,2539.7130373754944,1018.5409219431576,689.5852634248818
