ds,y,yhat,yhat_lower,yhat_upper,yhat_clean
2025-11-03 04:50:00,0,68.38666558690602,-1699.82493777398,1836.5982689477921,68.38666558690602
2025-11-03 04:55:00,0,58.04500673986331,-1710.1665966210228,1826.2566101007494,58.04500673986331
2025-11-03 05:00:00,63,46.66204927911053,-1721.5495540817756,1814.8736526399966,46.66204927911053
2025-11-03 05:05:00,357,83.91129986096485,-1684.3003034999213,1852.122903221851,83.91129986096485
2025-11-03 05:10:00,0,316.1807692896439,-1452.0308340712422,2084.39237265053,316.1807692896439
2025-11-03 05:15:00,0,94.62528453996538,-1673.5863188209207,1862.8368879008515,94.62528453996538
2025-11-03 05:20:00,0,-3.6024540593459733,-1771.814057420232,1764.6091493015401,0.0
2025-11-03 05:25:00,0,-5.897142014018982,-1774.108745374905,1762.3144613468671,0.0
2025-11-03 05:30:00,0,-12.234573441346583,-1780.4461768022327,1755.9770299195395,0.0
2025-11-03 05:35:00,0,-15.581616932537827,-1783.793220293424,1752.6299864283483,0.0
2025-11-03 05:40:00,0,-16.132859096041557,-1784.3444624569277,1752.0787442648445,0.0
2025-11-03 05:45:00,0,-13.73844972580855,-1781.9500530866947,1754.4731536350776,0.0
2025-11-03 05:50:00,0,-8.417358364651363,-1776.6289617255375,1759.7942449962347,0.0
2025-11-03 05:55:00,0,-0.32706651193302605,-1768.5386698728191,1767.884536848953,0.0
2025-11-03 06:00:00,0,10.237448828042261,-1757.9741545328438,1778.4490521889284,10.237448828042261
2025-11-03 06:05:00,0,22.853528528143897,-1745.3580748327422,1791.06513188903,22.853528528143897
2025-11-03 06:10:00,0,36.986642260110784,-1731.2249611007753,1805.1982456209969,36.986642260110784
2025-11-03 06:15:00,0,52.01181451009961,-1716.1997888507865,1820.2234178709857,52.01181451009961
2025-11-03 06:20:00,0,67.2398428280851,-1700.971760532801,1835.4514461889712,67.2398428280851
2025-11-03 06:25:00,189,81.94726660146557,-1686.2643367594205,1850.1588699623517,81.94726660146557
2025-11-03 06:30:00,168,242.81195939588133,-1525.3996439650048,2011.0235627567674,242.81195939588133
2025-11-03 06:35:00,0,282.31623316723153,-1485.8953701936546,2050.5278365281174,282.31623316723153
2025-11-03 06:40:00,210,152.37069576406907,-1615.840907596817,1920.5822991249552,152.37069576406907
2025-11-03 06:45:00,63,283.1001074359883,-1485.1114959248978,2051.3117107968746,283.1001074359883
2025-11-03 06:50:00,546,222.67760010718462,-1545.5340032537015,1990.8892034680707,222.67760010718462
2025-11-03 06:55:00,399,560.0146148219897,-1208.1969885388964,2328.2262181828755,560.0146148219897
2025-11-03 07:00:00,189,555.9877352251096,-1212.2238681357765,2324.199338585996,555.9877352251096
2025-11-03 07:05:00,189,340.97552333631097,-1427.2360800245751,2109.187126697197,340.97552333631097
2025-11-03 07:10:00,189,281.9632434182896,-1486.2483599425964,2050.174846779176,281.9632434182896
2025-11-03 07:15:00,567,269.4777983189507,-1498.7338050419353,2037.689401679837,269.4777983189507
2025-11-03 07:20:00,546,546.0749994956752,-1222.1366038652109,2314.2866028565613,546.0749994956752
2025-11-03 07:25:00,294,598.7605353375262,-1169.4510680233598,2366.9721386984124,598.7605353375262
2025-11-03 07:30:00,168,370.9507038771711,-1397.260899483715,2139.162307238057,370.9507038771711
2025-11-03 07:35:00,189,194.00294859751648,-1574.2086547633696,1962.2145519584026,194.00294859751648
2025-11-03 07:40:00,0,165.66618810124464,-1602.5454152596415,1933.8777914621307,165.66618810124464
2025-11-03 07:45:00,189,8.148157742413105,-1760.063445618473,1776.3597611032992,8.148157742413105
2025-11-03 07:50:00,420,97.28644294943308,-1670.925160411453,1865.4980463103193,97.28644294943308
2025-11-03 07:55:00,273,315.54624230431205,-1452.665361056574,2083.757845665198,315.54624230431205
2025-11-03 08:00:00,189,247.79468438284687,-1520.4169189780391,2016.006287743733,247.79468438284687
2025-11-03 08:05:00,0,145.94407212115402,-1622.267531239732,1914.1556754820401,145.94407212115402
2025-11-03 08:10:00,294,-10.872826041337703,-1779.0844294022238,1757.3387773195484,0.0
2025-11-03 08:15:00,147,189.49713071031715,-1578.714472650569,1957.7087340712033,189.49713071031715
2025-11-03 08:20:00,147,167.57899385493147,-1600.6326095059546,1935.7905972158176,167.57899385493147
2025-11-03 08:25:00,525,155.5237568891389,-1612.6878464717472,1923.735360250025,155.5237568891389
2025-11-03 08:30:00,462,486.09239833708375,-1282.1192050238024,2254.30400169797,486.09239833708375
2025-11-03 08:35:00,630,563.9176481618013,-1204.2939551990848,2332.1292515226874,563.9176481618013
2025-11-03 08:40:00,714,717.0538369526448,-1051.1577664082413,2485.265440313531,717.0538369526448
2025-11-03 08:45:00,378,869.4296519357639,-898.7819514251222,2637.64125529665,869.4296519357639
2025-11-03 08:50:00,567,672.4754593644717,-1095.7361439964143,2440.687062725358,672.4754593644717
2025-11-03 08:55:00,1386,788.6401043605645,-979.5714990003216,2556.8517077214506,788.6401043605645
2025-11-03 09:00:00,1281,1525.0333443497007,-243.17825901118545,3293.2449477105865,1525.0333443497007
2025-11-03 09:05:00,2289,1677.7944148812032,-90.41718847968286,3446.0060182420893,1677.7944148812032
2025-11-03 09:10:00,1554,2468.7858089167657,700.5742055558796,4236.997412277652,2468.7858089167657
2025-11-03 09:15:00,1680,2171.5941733344903,403.3825699736042,3939.805776695376,2171.5941733344903
2025-11-03 09:20:00,2709,2112.1748019783267,343.96319861744064,3880.3864053392126,2112.1748019783267
2025-11-03 09:25:00,3003,2980.153792763457,1211.942189402571,4748.3653961243435,2980.153792763457
2025-11-03 09:30:00,3192,3463.3516026294255,1695.1399992685394,5231.563205990312,3463.3516026294255
2025-11-03 09:35:00,4284,3670.3163188081458,1902.1047154472597,5438.527922169032,3670.3163188081458
2025-11-03 09:40:00,5355,4560.137487102679,2791.925883741793,6328.3490904635655,4560.137487102679
2025-11-03 09:45:00,6405,5637.230718517894,3869.019115157008,7405.442321878781,5637.230718517894
2025-11-03 09:50:00,6447,6670.044327500693,4901.8327241398065,8438.255930861578,6670.044327500693
2025-11-03 09:55:00,9471,6904.766424477448,5136.5548211165615,8672.978027838333,6904.766424477448
2025-11-03 10:00:00,8547,9221.394912502134,7453.183309141247,10989.606515863019,9221.394912502134
2025-11-03 10:05:00,7644,9168.178533735343,7399.966930374457,10936.390137096229,9168.178533735343
2025-11-03 10:10:00,10206,8152.112418155204,6383.900814794318,9920.32402151609,8152.112418155204
2025-11-03 10:15:00,10122,9904.482332948995,8136.270729588109,11672.69393630988,9904.482332948995
2025-11-03 10:20:00,11760,10399.846944689925,8631.63534132904,12168.05854805081,10399.846944689925
2025-11-03 10:25:00,12579,11563.117511558175,9794.90590819729,13331.32911491906,11563.117511558175
2025-11-03 10:30:00,12705,12537.955310598132,10769.743707237247,14306.166913959018,12537.955310598132
2025-11-03 10:35:00,11130,12753.209424540295,10984.99782117941,14521.42102790118,12753.209424540295
2025-11-03 10:40:00,13734,11498.397353304337,9730.185749943452,13266.608956665223,11498.397353304337
2025-11-03 10:45:00,11802,13119.2452567802,11351.033653419314,14887.456860141085,13119.2452567802
2025-11-03 10:50:00,11739,12216.125110354249,10447.913506993364,13984.336713715134,12216.125110354249
2025-11-03 10:55:00,12033,11647.052681190493,9878.841077829607,13415.264284551378,11647.052681190493
2025-11-03 11:00:00,8925,11878.790831695338,10110.579228334453,13647.002435056223,11878.790831695338
2025-11-03 11:05:00,7875,9515.825511251518,7747.613907890632,11284.037114612403,9515.825511251518
2025-11-03 11:10:00,6447,7965.0644059526485,6196.852802591762,9733.276009313535,7965.0644059526485
2025-11-03 11:15:00,6321,6664.437077512883,4896.225474151996,8432.648680873768,6664.437077512883
2025-11-03 11:20:00,6048,6262.980242700665,4494.768639339779,8031.191846061552,6262.980242700665
2025-11-03 11:25:00,6783,6067.9372929557685,4299.725689594882,7836.148896316655,6067.9372929557685
2025-11-03 11:30:00,6258,6609.791538741085,4841.579935380199,8378.00314210197,6609.791538741085
2025-11-03 11:35:00,4914,6413.99360176346,4645.781998402574,8182.205205124346,6413.99360176346
2025-11-03 11:40:00,6258,5271.034367265131,3502.8227639042443,7039.245970626017,5271.034367265131
2025-11-03 11:45:00,5922,6054.6223482316245,4286.410744870738,7822.833951592511,6054.6223482316245
2025-11-03 11:50:00,5355,6170.2520160577305,4402.040412696844,7938.463619418617,6170.2520160577305
2025-11-03 11:55:00,6405,5667.072973596525,3898.861370235639,7435.284576957411,5667.072973596525
2025-11-03 12:00:00,12600,6396.52528504152,4628.313681680634,8164.736888402406,6396.52528504152
2025-11-03 12:05:00,14511,11515.011310474674,9746.799707113789,13283.22291383556,11515.011310474674
2025-11-03 12:10:00,14826,14468.460513094691,12700.248909733806,16236.672116455577,14468.460513094691
2025-11-03 12:15:00,14427,15085.841758239847,13317.630154878962,16854.053361600734,15085.841758239847
2025-11-03 12:20:00,14427,14835.568810380053,13067.357207019168,16603.78041374094,14835.568810380053
2025-11-03 12:25:00,12852,14740.153479629733,12971.941876268847,16508.36508299062,14740.153479629733
2025-11-03 12:30:00,15540,13510.637549038245,11742.42594567736,15278.84915239913,13510.637549038245
2025-11-03 12:35:00,13671,15220.113737205786,13451.9021338449,16988.325340566673,15220.113737205786
2025-11-03 12:40:00,10773,14392.144823563722,12623.933220202836,16160.356426924607,14392.144823563722
2025-11-03 12:45:00,12243,11615.534207071814,9847.322603710929,13383.7458104327,11615.534207071814
2025-11-03 12:50:00,11970,12072.03073277745,10303.819129416564,13840.242336138335,12072.03073277745
2025-11-03 12:55:00,11655,12198.837246854067,10430.625643493182,13967.048850214953,12198.837246854067
2025-11-03 13:00:00,10857,11809.684782343866,10041.47317898298,13577.896385704751,11809.684782343866
2025-11-03 13:05:00,7875,11061.880381920619,9293.668778559733,12830.091985281504,11061.880381920619
2025-11-03 13:10:00,9261,8493.629560405636,6725.4179570447495,10261.841163766521,8493.629560405636
2025-11-03 13:15:00,11235,8826.351393395338,7058.139790034452,10594.562996756224,8826.351393395338
2025-11-03 13:20:00,8190,10677.328570861864,8909.116967500979,12445.54017422275,10677.328570861864
2025-11-03 13:25:00,11823,8684.102120612151,6915.890517251265,10452.313723973037,8684.102120612151
2025-11-03 13:30:00,13839,10720.587014523837,8952.375411162951,12488.798617884722,10720.587014523837
2025-11-03 13:35:00,13398,13147.205252944212,11378.993649583326,14915.416856305097,13147.205252944212
2025-11-03 13:40:00,11865,13175.204173217142,11406.992569856257,14943.415776578027,13175.204173217142
2025-11-03 13:45:00,14805,11814.766062338982,10046.554458978097,13582.977665699867,11814.766062338982
2025-11-03 13:50:00,9345,13730.863373561624,11962.651770200739,15499.07497692251,13730.863373561624
2025-11-03 13:55:00,14742,10168.795767822747,8400.584164461861,11937.007371183632,10168.795767822747
2025-11-03 14:00:00,14490,13040.751549960196,11272.53994659931,14808.963153321081,13040.751549960196
2025-11-03 14:05:00,10962,14199.613379349319,12431.401775988434,15967.824982710204,14199.613379349319
2025-11-03 14:10:00,7119,11307.728290804638,9539.516687443753,13075.939894165524,11307.728290804638
2025-11-03 14:15:00,7833,7508.997512198925,5740.785908838038,9277.20911555981,7508.997512198925
2025-11-03 14:20:00,6489,7241.850522375049,5473.638919014163,9010.062125735934,7241.850522375049
2025-11-03 14:25:00,5859,6447.222786508624,4679.011183147738,8215.43438986951,6447.222786508624
2025-11-03 14:30:00,5460,5660.15937953206,3891.9477761711732,7428.370982892946,5660.15937953206
2025-11-03 14:35:00,4347,5261.327896059549,3493.1162926986626,7029.539499420435,5261.327896059549
2025-11-03 14:40:00,4557,4348.64920736534,2580.4376040044535,6116.860810726226,4348.64920736534
2025-11-03 14:45:00,3591,4298.547623401157,2530.3360200402703,6066.759226762043,4298.547623401157
2025-11-03 14:50:00,4410,3652.829267877465,1884.617664516579,5421.040871238351,3652.829267877465
2025-11-03 14:55:00,4767,4100.335044886584,2332.1234415256977,5868.54664824747,4100.335044886584
2025-11-03 15:00:00,5712,4623.567234585165,2855.355631224279,6391.778837946052,4623.567234585165
2025-11-03 15:05:00,6405,5464.136333882387,3695.9247305215004,7232.347937243273,5464.136333882387
2025-11-03 15:10:00,5460,6250.801684511621,4482.5900811507345,8019.013287872507,6250.801684511621
2025-11-03 15:15:00,3927,5685.887828025286,3917.6762246643993,7454.099431386172,5685.887828025286
2025-11-03 15:20:00,4599,4276.902988165357,2508.6913848044705,6045.114591526243,4276.902988165357
2025-11-03 15:25:00,4074,4469.0098503439785,2700.798246983092,6237.221453704865,4469.0098503439785
2025-11-03 15:30:00,5922,4246.742923529564,2478.5313201686777,6014.95452689045,4246.742923529564
2025-11-03 15:35:00,3654,5553.739272042921,3785.5276686820343,7321.950875403807,5553.739272042921
2025-11-03 15:40:00,4284,4223.327728551342,2455.116125190456,5991.539331912229,4223.327728551342
2025-11-03 15:45:00,4221,4143.989450521894,2375.7778471610072,5912.20105388278,4143.989450521894
2025-11-03 15:50:00,5628,4267.168773260616,2498.9571698997297,6035.380376621502,4267.168773260616
2025-11-03 15:55:00,5166,5321.505016350553,3553.2934129896666,7089.716619711439,5321.505016350553
2025-11-03 16:00:00,4179,5275.230229601318,3507.0186262404313,7043.441832962204,5275.230229601318
2025-11-03 16:05:00,5985,4355.917779767322,2587.7061764064356,6124.129383128208,4355.917779767322
2025-11-03 16:10:00,4767,5522.382951108105,3754.1713477472185,7290.594554468991,5522.382951108105
2025-11-03 16:15:00,5775,4993.099297993582,3224.8876946326955,6761.310901354468,4993.099297993582
2025-11-03 16:20:00,6363,5448.173861769054,3679.962258408168,7216.385465129941,5448.173861769054
2025-11-03 16:25:00,5271,6151.095994841654,4382.884391480768,7919.30759820254,6151.095994841654
2025-11-03 16:30:00,5838,5410.815138017962,3642.603534657076,7179.026741378849,5410.815138017962
2025-11-03 16:35:00,5460,5583.455515676535,3815.2439123156482,7351.667119037421,5583.455515676535
2025-11-03 16:40:00,4599,5438.8050859920695,3670.593482631183,7207.016689352956,5438.8050859920695
2025-11-03 16:45:00,5103,4673.131016508776,2904.91941314789,6441.3426198696625,4673.131016508776
2025-11-03 16:50:00,5817,4880.368333008146,3112.1567296472595,6648.579936369032,4880.368333008146
2025-11-03 16:55:00,7728,5583.2299356717085,3815.018332310822,7351.441539032595,5583.2299356717085
2025-11-03 17:00:00,7077,7251.970877742291,5483.759274381405,9020.182481103177,7251.970877742291
2025-11-03 17:05:00,4179,7205.97101594347,5437.7594125825835,8974.182619304356,7205.97101594347
2025-11-03 17:10:00,3696,4791.285615382964,3023.074012022078,6559.497218743851,4791.285615382964
2025-11-03 17:15:00,5229,3776.724662563777,2008.513059202891,5544.9362659246635,3776.724662563777
2025-11-03 17:20:00,3822,4935.537077819327,3167.325474458441,6703.748681180214,4935.537077819327
2025-11-03 17:25:00,3150,4235.748608309576,2467.53700494869,6003.960211670463,4235.748608309576
2025-11-03 17:30:00,4704,3390.2696019314117,1622.0579985705256,5158.481205292298,3390.2696019314117
2025-11-03 17:35:00,4263,4499.961693029661,2731.7500896687743,6268.173296390547,4499.961693029661
2025-11-03 17:40:00,3570,4559.325500680637,2791.1138973197503,6327.537104041523,4559.325500680637
2025-11-03 17:45:00,3927,3916.9128745895405,2148.701271228654,5685.124477950427,3916.9128745895405
2025-11-03 17:50:00,3675,4063.3975988313036,2295.1859954704178,5831.6092021921895,4063.3975988313036
2025-11-03 17:55:00,3843,3978.0318088007034,2209.820205439817,5746.24341216159,3978.0318088007034
2025-11-03 18:00:00,6006,4055.0620810766336,2286.8504777157477,5823.2736844375195,4055.0620810766336
2025-11-03 18:05:00,5817,5790.895371257215,4022.6837678963284,7559.106974618101,5790.895371257215
2025-11-03 18:10:00,6846,6146.721097299671,4378.5094939387845,7914.932700660557,6146.721097299671
2025-11-03 18:15:00,5964,6862.994756698552,5094.783153337666,8631.206360059437,6862.994756698552
2025-11-03 18:20:00,6804,6406.635012065422,4638.423408704536,8174.846615426309,6406.635012065422
2025-11-03 18:25:00,6552,6816.60733351727,5048.395730156383,8584.818936878155,6816.60733351727
2025-11-03 18:30:00,8904,6804.138707692742,5035.927104331856,8572.350311053628,6804.138707692742
2025-11-03 18:35:00,9996,8531.750177774229,6763.538574413343,10299.961781135115,8531.750177774229
2025-11-03 18:40:00,7812,9901.973013311399,8133.761409950513,11670.184616672284,9901.973013311399
2025-11-03 18:45:00,9786,8375.681859407432,6607.470256046546,10143.893462768317,8375.681859407432
2025-11-03 18:50:00,8001,9342.847706882894,7574.636103522008,11111.05931024378,9342.847706882894
2025-11-03 18:55:00,9030,8401.997147980455,6633.785544619569,10170.20875134134,8401.997147980455
2025-11-03 19:00:00,8715,8704.725854478866,6936.514251117979,10472.937457839751,8704.725854478866
2025-11-03 19:05:00,9681,8683.31685739441,6915.105254033523,10451.528460755295,8683.31685739441
2025-11-03 19:10:00,9513,9299.057317705428,7530.845714344542,11067.268921066314,9299.057317705428
2025-11-03 19:15:00,8190,9357.873833009215,7589.662229648328,11126.0854363701,9357.873833009215
2025-11-03 19:20:00,6321,8231.844875018307,6463.633271657421,10000.056478379192,8231.844875018307
2025-11-03 19:25:00,7098,6432.583547575828,4664.371944214941,8200.795150936714,6432.583547575828
2025-11-03 19:30:00,8064,6590.874489198763,4822.662885837876,8359.086092559648,6590.874489198763
2025-11-03 19:35:00,6447,7530.918230757776,5762.706627396889,9299.129834118661,7530.918230757776
2025-11-03 19:40:00,5901,6465.386501509531,4697.174898148644,8233.598104870416,6465.386501509531
2025-11-03 19:45:00,6804,5635.253171923425,3867.0415685625385,7403.464775284311,5635.253171923425
2025-11-03 19:50:00,4683,6233.439704959866,4465.228101598979,8001.651308320752,6233.439704959866
2025-11-03 19:55:00,4599,4800.313134316617,3032.1015309557306,6568.524737677503,4800.313134316617
2025-11-03 20:00:00,3549,4230.87966690615,2462.668063545264,5999.091270267037,4230.87966690615
2025-11-03 20:05:00,4326,3440.2926842738775,1672.0810809129914,5208.504287634763,3440.2926842738775
2025-11-03 20:10:00,4620,3817.814428275068,2049.602824914182,5586.0260316359545,3817.814428275068
2025-11-03 20:15:00,3549,4268.988495861197,2500.776892500311,6037.200099222084,4268.988495861197
2025-11-03 20:20:00,4536,3515.8620186670296,1747.6504153061435,5284.073622027916,3515.8620186670296
2025-11-03 20:25:00,4326,4059.258461441702,2291.0468580808156,5827.470064802588,4059.258461441702
2025-11-03 20:30:00,2415,4174.160155337303,2405.9485519764166,5942.371758698189,4174.160155337303
2025-11-03 20:35:00,1869,2648.4360514719347,880.2244481110486,4416.647654832821,2648.4360514719347
2025-11-03 20:40:00,2604,1808.402015693835,40.19041233294888,3576.6136190547213,1808.402015693835
2025-11-03 20:45:00,2079,2311.5340554995873,543.3224521387012,4079.7456588604737,2311.5340554995873
2025-11-03 20:50:00,1638,2107.4917084943195,339.2801051334334,3875.7033118552054,2107.4917084943195
2025-11-03 20:55:00,1659,1651.9073461834942,-116.30425717739195,3420.1189495443805,1651.9073461834942
2025-11-03 21:00:00,1806,1593.8104784108245,-174.40112495006156,3362.022081771711,1593.8104784108245
2025-11-03 21:05:00,2478,1735.909717506699,-32.30188585418705,3504.1213208675854,1735.909717506699
2025-11-03 21:10:00,1302,2305.959392957018,537.7477895961317,4074.1709963179037,2305.959392957018
2025-11-03 21:15:00,2079,1552.3257263942442,-215.88587696664194,3320.5373297551305,1552.3257263942442
2025-11-03 21:20:00,1617,1875.9719367147295,107.76033335384341,3644.1835400756154,1875.9719367147295
2025-11-03 21:25:00,1722,1717.2103579409722,-51.00124541991386,3485.4219613018586,1717.2103579409722
2025-11-03 21:30:00,1533,1673.9783405655412,-94.2332627953449,3442.189943926427,1673.9783405655412
2025-11-03 21:35:00,1428,1552.9982002220881,-215.21340313879796,3321.209803582974,1552.9982002220881
2025-11-03 21:40:00,1890,1415.8233773595077,-352.38822600137837,3184.034980720394,1415.8233773595077
2025-11-03 21:45:00,1386,1744.0378345227264,-24.17376883815973,3512.2494378836127,1744.0378345227264
2025-11-03 21:50:00,1764,1449.1546721602856,-319.0569312006005,3217.3662755211717,1449.1546721602856
2025-11-03 21:55:00,1302,1606.2590885159632,-161.95251484492292,3374.4706918768493,1606.2590885159632
2025-11-03 22:00:00,987,1331.1326912910886,-437.0789120697975,3099.3442946519745,1331.1326912910886
2025-11-03 22:05:00,819,959.5811135047505,-808.6304898561356,2727.7927168656365,959.5811135047505
2025-11-03 22:10:00,735,752.6986852416641,-1015.512918119222,2520.9102886025503,752.6986852416641
2025-11-03 22:15:00,1071,644.5260763134354,-1123.6855270474507,2412.7376796743215,644.5260763134354
2025-11-03 22:20:00,861,883.8528963703524,-884.3587069905337,2652.0644997312384,883.8528963703524
2025-11-03 22:25:00,1449,797.3138336030186,-970.8977697578675,2565.5254369639047,797.3138336030186
2025-11-03 22:30:00,840,1201.2173649114911,-566.994238449395,2969.4289682723775,1201.2173649114911
2025-11-03 22:35:00,903,870.513636253176,-897.6979671077102,2638.725239614062,870.513636253176
2025-11-03 22:40:00,147,772.5202648049624,-995.6913385559237,2540.7318681658485,772.5202648049624
2025-11-03 22:45:00,903,215.39765341970474,-1552.8139499411814,1983.6092567805908,215.39765341970474
2025-11-03 22:50:00,399,635.53426375554,-1132.677339605346,2403.745867116426,635.53426375554
2025-11-03 22:55:00,189,443.0351630320431,-1325.176440328843,2211.246766392929,443.0351630320431
2025-11-03 23:00:00,252,160.7638296745631,-1607.447773686323,1928.9754330354492,160.7638296745631
2025-11-03 23:05:00,483,182.3015687691784,-1585.9100345917077,1950.5131721300645,182.3015687691784
2025-11-03 23:10:00,294,393.0218270191533,-1375.1897763417328,2161.2334303800394,393.0218270191533
2025-11-03 23:15:00,168,311.2969168442894,-1456.9146865165967,2079.5085202051755,311.2969168442894
2025-11-03 23:20:00,273,176.80488344608784,-1591.4067199147983,1945.016486806974,176.80488344608784
2025-11-03 23:25:00,399,242.5500285818457,-1525.6615747790404,2010.7616319427318,242.5500285818457
2025-11-03 23:30:00,483,375.6672157918838,-1392.5443875690023,2143.87881915277,375.6672157918838
2025-11-03 23:35:00,231,475.3587111705215,-1292.8528921903646,2243.5703145314073,475.3587111705215
2025-11-03 23:40:00,378,300.7596340591358,-1467.4519693017503,2068.9712374200217,300.7596340591358
2025-11-03 23:45:00,210,356.7648329258993,-1411.4467704349868,2124.9764362867854,356.7648329258993
2025-11-03 23:50:00,126,263.58090633443385,-1504.6306970264523,2031.79250969532,263.58090633443385
2025-11-03 23:55:00,630,153.17393278834584,-1615.0376705725403,1921.385536149232,153.17393278834584
2025-11-04 00:00:00,441,524.4044539699498,-1243.8071493909363,2292.616057330836,524.4044539699498
2025-11-04 00:05:00,63,489.79972727689596,-1278.4118760839901,2258.011330637782,489.79972727689596
2025-11-04 00:10:00,357,134.76438565370836,-1633.4472177071777,1902.9759890145945,134.76438565370836
2025-11-04 00:15:00,42,269.9958240152862,-1498.2157793456,2038.2074273761723,269.9958240152862
2025-11-04 00:20:00,294,89.76768633180791,-1678.4439170290782,1857.979289692694,89.76768633180791
2025-11-04 00:25:00,84,198.26429212159564,-1569.9473112392905,1966.4758954824817,198.26429212159564
2025-11-04 00:30:00,588,90.27073163077921,-1677.940871730107,1858.4823349916653,90.27073163077921
2025-11-04 00:35:00,147,422.16825472284995,-1346.0433486380362,2190.379858083736,422.16825472284995
2025-11-04 00:40:00,210,193.8432805568168,-1574.3683228040693,1962.054883917703,193.8432805568168
2025-11-04 00:45:00,210,126.8340879938221,-1641.377515367064,1895.0456913547082,126.8340879938221
2025-11-04 00:50:00,357,146.4179626743105,-1621.7936406865756,1914.6295660351966,146.4179626743105
2025-11-04 00:55:00,105,259.0401535886458,-1509.1714497722403,2027.251756949532,259.0401535886458
2025-11-04 01:00:00,210,98.65797366162656,-1669.5536296992595,1866.8695770225127,98.65797366162656
2025-11-04 01:05:00,0,122.70162320093641,-1645.5099801599497,1890.9132265618225,122.70162320093641
2025-11-04 01:10:00,378,-6.872487632766479,-1775.0840909936526,1761.3391157281196,0.0
2025-11-04 01:15:00,105,243.85110660531222,-1524.3604967555739,2012.0627099661983,243.85110660531222
2025-11-04 01:20:00,420,131.47682444421184,-1636.7347789166743,1899.688427805098,131.47682444421184
2025-11-04 01:25:00,0,316.2911539228862,-1451.9204494379999,2084.5027572837726,316.2911539228862
2025-11-04 01:30:00,147,77.14643262466461,-1691.0651707362215,1845.3580359855507,77.14643262466461
2025-11-04 01:35:00,0,97.84533217110902,-1670.366271189777,1866.0569355319951,97.84533217110902
2025-11-04 01:40:00,105,34.01900671647104,-1734.192596644415,1802.2306100773571,34.01900671647104
2025-11-04 01:45:00,105,87.21770149182362,-1680.9939018690625,1855.4293048527097,87.21770149182362
2025-11-04 01:50:00,84,121.63896232926459,-1646.5726410316215,1889.8505656901507,121.63896232926459
2025-11-04 01:55:00,210,109.16917868756263,-1659.0424246733235,1877.3807820484487,109.16917868756263
2025-11-04 02:00:00,0,206.48717243221904,-1561.724430928667,1974.6987757931051,206.48717243221904
2025-11-04 02:05:00,189,74.43569905015534,-1693.7759043107308,1842.6473024110414,74.43569905015534
2025-11-04 02:10:00,105,170.3061444589507,-1597.9054589019354,1938.5177478198368,170.3061444589507
2025-11-04 02:15:00,0,150.23354558282313,-1617.978057778063,1918.4451489437092,150.23354558282313
2025-11-04 02:20:00,0,41.18707073240034,-1727.0245326284858,1809.3986740932864,41.18707073240034
2025-11-04 02:25:00,0,12.075046436073308,-1756.1365569248128,1780.2866497969594,12.075046436073308
2025-11-04 02:30:00,0,6.207241218669196,-1762.004362142217,1774.4188445795553,6.207241218669196
2025-11-04 02:35:00,0,-2.3399525380932573,-1770.5515558989794,1765.8716508227928,0.0
2025-11-04 02:40:00,0,-11.392661583832933,-1779.604264944719,1756.8189417770532,0.0
2025-11-04 02:45:00,105,-20.60755654935133,-1788.8191599102374,1747.6040468115348,0.0
2025-11-04 02:50:00,0,52.38372993487883,-1715.8278734260073,1820.595333295765,52.38372993487883
2025-11-04 02:55:00,0,-12.988343846719317,-1781.1999472076054,1755.2232595141668,0.0
2025-11-04 03:00:00,0,-46.19760022746209,-1814.4092035883482,1722.014003133424,0.0
2025-11-04 03:05:00,0,-49.81099763178736,-1818.0226009926735,1718.4006057290987,0.0
2025-11-04 03:10:00,0,-53.41950693766421,-1821.6311102985503,1714.792096423222,0.0
2025-11-04 03:15:00,0,-54.82703265065152,-1823.0386360115376,1713.3845707102346,0.0
2025-11-04 03:20:00,0,-54.053059637367824,-1822.264662998254,1714.1585437235183,0.0
2025-11-04 03:25:00,0,-51.08111839590333,-1819.2927217567894,1717.1304849649828,0.0
2025-11-04 03:30:00,0,-46.01028829505162,-1814.2218916559377,1722.2013150658345,0.0
2025-11-04 03:35:00,0,-39.04174440097836,-1807.2533477618645,1729.1698589599077,0.0
2025-11-04 03:40:00,0,-30.471028890892285,-1798.6826322517784,1737.7405744699938,0.0
2025-11-04 03:45:00,0,-20.67505213253321,-1788.8866554934193,1747.536551228353,0.0
2025-11-04 03:50:00,0,-10.095127019593747,-1778.3067303804798,1758.1164763412924,0.0
2025-11-04 03:55:00,0,0.78327003235745,-1767.4283333285287,1768.9948733932436,0.78327003235745
2025-11-04 04:00:00,0,11.453104143508881,-1756.7584992173772,1779.664707504395,11.453104143508881
2025-11-04 04:05:00,0,21.409728326260847,-1746.8018750346253,1789.621331687147,21.409728326260847
2025-11-04 04:10:00,0,30.17507065536961,-1738.0365327055165,1798.3866740162557,30.17507065536961
2025-11-04 04:15:00,0,37.320935769284006,-1730.890667591602,1805.53253913017,37.320935769284006
2025-11-04 04:20:00,0,42.490319464852064,-1725.721283896034,1810.7019228257382,42.490319464852064
2025-11-04 04:25:00,0,45.41571113551868,-1722.7958922253674,1813.6273144964048,45.41571113551868
2025-11-04 04:30:00,0,45.93348271908462,-1722.2781206418015,1814.1450860799707,45.93348271908462
